probe_id,gene_symbol,gene_name,entrez_id,ensembl_id
ILMN_1670353,RAD51AP1,"Homo sapiens RAD51 associated protein 1 (RAD51AP1), mRNA.",,
ILMN_1794534,CCDC81,"Homo sapiens coiled-coil domain containing 81 (CCDC81), mRNA.",,
ILMN_1803853,NOL7,"Homo sapiens nucleolar protein 7, 27kDa (NOL7), mRNA.",,
ILMN_1755548,HK1,"Homo sapiens hexokinase 1 (HK1), nuclear gene encoding mitochondrial protein, transcript variant 2, mRNA.",,
ILMN_1677138,POLR2J3,"Homo sapiens RPB11b2alpha protein (POLR2J3), mRNA.",,
ILMN_1797445,TNFSF5IP1,"Homo sapiens tumor necrosis factor superfamily, member 5-induced protein 1 (TNFSF5IP1), mRNA.",,
ILMN_1781374,TUFT1,"Homo sapiens tuftelin 1 (TUFT1), mRNA.",,
ILMN_1663749,BTNL3,"Homo sapiens butyrophilin-like 3 (BTNL3), transcript variant 2, mRNA.",,
ILMN_1783795,BTNL3,"Homo sapiens butyrophilin-like 3 (BTNL3), transcript variant 2, mRNA.",,
ILMN_1776023,IFNA7,"Homo sapiens interferon, alpha 7 (IFNA7), mRNA.",,
ILMN_1693145,BUB3,"Homo sapiens BUB3 budding uninhibited by benzimidazoles 3 homolog (yeast) (BUB3), transcript variant 1, mRNA.",,
ILMN_1778764,BUB3,"Homo sapiens BUB3 budding uninhibited by benzimidazoles 3 homolog (yeast) (BUB3), transcript variant 1, mRNA.",,
ILMN_1768506,MAPK15,"Homo sapiens mitogen-activated protein kinase 15 (MAPK15), mRNA.",,
ILMN_1806607,SFN,"Homo sapiens stratifin (SFN), mRNA.",,
ILMN_1702273,HNRPH1,"Homo sapiens heterogeneous nuclear ribonucleoprotein H1 (H) (HNRPH1), mRNA.",,
ILMN_1658158,ZNF501,"Homo sapiens zinc finger protein 501 (ZNF501), mRNA.",,
ILMN_1770070,LANCL3,"Homo sapiens LanC lantibiotic synthetase component C-like 3 (bacterial) (LANCL3), mRNA.",,
ILMN_1738212,GALNTL5,"Homo sapiens UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 5 (GALNTL5), mRNA.",,
ILMN_1784602,CDKN1A,"Homo sapiens cyclin-dependent kinase inhibitor 1A (p21, Cip1) (CDKN1A), transcript variant 1, mRNA.",,
ILMN_1715718,ZNF784,"Homo sapiens zinc finger protein 784 (ZNF784), mRNA.",,
ILMN_1713680,SFXN1,"Homo sapiens sideroflexin 1 (SFXN1), mRNA.",,
ILMN_1691937,CSH1,"Homo sapiens chorionic somatomammotropin hormone 1 (placental lactogen) (CSH1), transcript variant 2, mRNA.",,
ILMN_1709877,TRIML1,"Homo sapiens tripartite motif family-like 1 (TRIML1), mRNA.",,
ILMN_1806366,COVA1,"Homo sapiens cytosolic ovarian carcinoma antigen 1 (COVA1), transcript variant 2, mRNA.",,
ILMN_1679770,COVA1,"Homo sapiens cytosolic ovarian carcinoma antigen 1 (COVA1), transcript variant 2, mRNA.",,
ILMN_1791052,FKBPL,"Homo sapiens FK506 binding protein like (FKBPL), mRNA.",,
ILMN_1785896,DSCR9,"Homo sapiens Down syndrome critical region gene 9 (DSCR9), mRNA.",,
ILMN_1687558,SYNE1,"Homo sapiens spectrin repeat containing, nuclear envelope 1 (SYNE1), transcript variant alpha, mRNA.",,
ILMN_1669299,KRT2,"Homo sapiens keratin 2 (epidermal ichthyosis bullosa of Siemens) (KRT2), mRNA.",,
ILMN_1758750,EARS2,"Homo sapiens glutamyl-tRNA synthetase 2, mitochondrial (putative) (EARS2), mRNA.",,
ILMN_1714082,CMAS,"Homo sapiens cytidine monophosphate N-acetylneuraminic acid synthetase (CMAS), mRNA.",,
ILMN_1810213,OAS2,"Homo sapiens 2'-5'-oligoadenylate synthetase 2, 69/71kDa (OAS2), transcript variant 3, mRNA.",,
ILMN_1729179,SPATA5L1,"Homo sapiens spermatogenesis associated 5-like 1 (SPATA5L1), mRNA.",,
ILMN_1696360,CTSB,"Homo sapiens cathepsin B (CTSB), transcript variant 5, mRNA.",,
ILMN_1704024,TMEM160,"Homo sapiens transmembrane protein 160 (TMEM160), mRNA.",,
ILMN_1744905,AIG1,"Homo sapiens androgen-induced 1 (AIG1), mRNA.",,
ILMN_1758213,GPAM,"Homo sapiens glycerol-3-phosphate acyltransferase, mitochondrial (GPAM), mRNA.",,
ILMN_1698731,SEC31B,"Homo sapiens SEC31 homolog B (S. cerevisiae) (SEC31B), mRNA.",,
ILMN_1733050,SEC31B,"Homo sapiens SEC31 homolog B (S. cerevisiae) (SEC31B), mRNA.",,
ILMN_1790906,MSMB,"Homo sapiens microseminoprotein, beta- (MSMB), transcript variant PSP94, mRNA.",,
ILMN_1699243,MSMB,"Homo sapiens microseminoprotein, beta- (MSMB), transcript variant PSP94, mRNA.",,
ILMN_1694475,GTPBP2,"Homo sapiens GTP binding protein 2 (GTPBP2), mRNA.",,
ILMN_1734440,C14ORF133,"Homo sapiens chromosome 14 open reading frame 133 (C14orf133), mRNA.",,
ILMN_1657760,SYT17,"Homo sapiens synaptotagmin XVII (SYT17), mRNA.",,
ILMN_1743352,TBCC,"Homo sapiens tubulin folding cofactor C (TBCC), mRNA.",,
ILMN_1810346,SLC4A3,"Homo sapiens solute carrier family 4, anion exchanger, member 3 (SLC4A3), transcript variant 2, mRNA.",,
ILMN_1804820,ZNF431,"Homo sapiens zinc finger protein 431 (ZNF431), mRNA.",,
ILMN_1790953,TBCB,"Homo sapiens tubulin folding cofactor B (TBCB), mRNA.",,
ILMN_1658623,MAGEC3,"Homo sapiens melanoma antigen family C, 3 (MAGEC3), transcript variant 2, mRNA.",,
ILMN_1695187,GYPE,"Homo sapiens glycophorin E (GYPE), transcript variant 1, mRNA.",,
ILMN_1812163,GYPE,"Homo sapiens glycophorin E (GYPE), transcript variant 1, mRNA.",,
ILMN_1810532,CAV3,"Homo sapiens caveolin 3 (CAV3), transcript variant 1, mRNA.",,
ILMN_1792304,OACT2,"Homo sapiens O-acyltransferase (membrane bound) domain containing 2 (OACT2), mRNA.",,
ILMN_1722834,RGS12,"Homo sapiens regulator of G-protein signalling 12 (RGS12), transcript variant 2, mRNA.",,
ILMN_1798791,GLS,"Homo sapiens glutaminase (GLS), mRNA.",,
ILMN_1723521,AJAP1,"Homo sapiens adherens junction associated protein 1 (AJAP1), transcript variant 1, mRNA.",,
ILMN_1656761,TGIF1,"Homo sapiens TGFB-induced factor homeobox 1 (TGIF1), transcript variant 5, mRNA.",,
ILMN_1701993,GRID1,"Homo sapiens glutamate receptor, ionotropic, delta 1 (GRID1), mRNA.",,
ILMN_1711060,FLJ25006,"Homo sapiens hypothetical protein FLJ25006 (FLJ25006), mRNA.",,
ILMN_1683544,ZDHHC4,"Homo sapiens zinc finger, DHHC-type containing 4 (ZDHHC4), mRNA.",,
ILMN_1793474,INSIG1,"Homo sapiens insulin induced gene 1 (INSIG1), transcript variant 3, mRNA.",,
ILMN_1674926,C19ORF35,"Homo sapiens chromosome 19 open reading frame 35 (C19orf35), mRNA.",,
ILMN_1743455,IL12RB2,"Homo sapiens interleukin 12 receptor, beta 2 (IL12RB2), mRNA.",,
ILMN_1709167,ADRA1A,"Homo sapiens adrenergic, alpha-1A-, receptor (ADRA1A), transcript variant 2, mRNA.",,
ILMN_1756721,C14ORF155,"Homo sapiens chromosome 14 open reading frame 155 (C14orf155), mRNA.",,
ILMN_1795715,DPYD,"Homo sapiens dihydropyrimidine dehydrogenase (DPYD), mRNA.",,
ILMN_1774839,RBM19,"Homo sapiens RNA binding motif protein 19 (RBM19), mRNA.",,
ILMN_1797682,INSL3,"Homo sapiens insulin-like 3 (Leydig cell) (INSL3), mRNA.",,
ILMN_1664016,ARHGEF18,"Homo sapiens rho/rac guanine nucleotide exchange factor (GEF) 18 (ARHGEF18), mRNA.",,
ILMN_1791069,ZNF513,"Homo sapiens zinc finger protein 513 (ZNF513), mRNA.",,
ILMN_1788347,KIAA1737,"Homo sapiens KIAA1737 (KIAA1737), mRNA.",,
ILMN_1672737,OCM,"Homo sapiens oncomodulin (OCM), mRNA.",,
ILMN_1656033,PCDHA2,"Homo sapiens protocadherin alpha 2 (PCDHA2), transcript variant 3, mRNA.",,
ILMN_1684440,PXN,"Homo sapiens paxillin (PXN), mRNA.",,
ILMN_1661381,AKAP4,"Homo sapiens A kinase (PRKA) anchor protein 4 (AKAP4), transcript variant 1, mRNA.",,
ILMN_1664956,SSU72,"Homo sapiens SSU72 RNA polymerase II CTD phosphatase homolog (S. cerevisiae) (SSU72), mRNA.",,
ILMN_1752027,UBE3B,"Homo sapiens ubiquitin protein ligase E3B (UBE3B), transcript variant 2, mRNA.",,
ILMN_1808301,MRPL45,"Homo sapiens mitochondrial ribosomal protein L45 (MRPL45), nuclear gene encoding mitochondrial protein, mRNA.",,
ILMN_1800750,ZNF692,"Homo sapiens zinc finger protein 692 (ZNF692), mRNA.",,
ILMN_1690610,RALY,"Homo sapiens RNA binding protein, autoantigenic (hnRNP-associated with lethal yellow homolog (mouse)) (RALY), transcript variant 1, mRNA.",,
ILMN_1658965,GABBR1,"Homo sapiens gamma-aminobutyric acid (GABA) B receptor, 1 (GABBR1), transcript variant 2, mRNA.",,
ILMN_1736068,CNOT8,"Homo sapiens CCR4-NOT transcription complex, subunit 8 (CNOT8), mRNA.",,
ILMN_1800418,SIRT7,"Homo sapiens sirtuin (silent mating type information regulation 2 homolog) 7 (S. cerevisiae) (SIRT7), mRNA.",,
ILMN_1732300,POLR2C,"Homo sapiens polymerase (RNA) II (DNA directed) polypeptide C, 33kDa (POLR2C), mRNA.",,
ILMN_1659411,POLR2C,"Homo sapiens polymerase (RNA) II (DNA directed) polypeptide C, 33kDa (POLR2C), mRNA.",,
ILMN_1732913,LRP6,"Homo sapiens low density lipoprotein receptor-related protein 6 (LRP6), mRNA.",,
ILMN_1745271,EXOSC4,"Homo sapiens exosome component 4 (EXOSC4), mRNA.",,
ILMN_1718079,HOXB1,"Homo sapiens homeobox B1 (HOXB1), mRNA.",,
ILMN_1723984,PILRB,"Homo sapiens paired immunoglobin-like type 2 receptor beta (PILRB), transcript variant 3, mRNA.",,
ILMN_1670666,RAB12,"Homo sapiens RAB12, member RAS oncogene family (RAB12), mRNA.",,
ILMN_1787127,SLC43A2,"Homo sapiens solute carrier family 43, member 2 (SLC43A2), mRNA.",,
ILMN_1815032,SOX7,"Homo sapiens SRY (sex determining region Y)-box 7 (SOX7), mRNA.",,
ILMN_1798615,SOHLH2,"Homo sapiens spermatogenesis and oogenesis specific basic helix-loop-helix 2 (SOHLH2), mRNA.",,
ILMN_1757262,ZBTB5,"Homo sapiens zinc finger and BTB domain containing 5 (ZBTB5), mRNA.",,
ILMN_1812325,TMEM111,"Homo sapiens transmembrane protein 111 (TMEM111), mRNA.",,
ILMN_1656662,LOC731365,"PREDICTED: Homo sapiens similar to ribosomal protein L24 (LOC731365), mRNA.",,
ILMN_1793508,C7ORF36,"Homo sapiens chromosome 7 open reading frame 36 (C7orf36), mRNA.",,
ILMN_1673030,CMKLR1,"Homo sapiens chemokine-like receptor 1 (CMKLR1), mRNA.",,
ILMN_1811470,PLEK2,"Homo sapiens pleckstrin 2 (PLEK2), mRNA.",,
ILMN_1697567,TPM3,"Homo sapiens tropomyosin 3 (TPM3), transcript variant 2, mRNA.",,
ILMN_1745686,MFHAS1,"Homo sapiens malignant fibrous histiocytoma amplified sequence 1 (MFHAS1), mRNA.",,
ILMN_1808905,AKAP3,"Homo sapiens A kinase (PRKA) anchor protein 3 (AKAP3), mRNA.",,
ILMN_1762290,LRRC24,"Homo sapiens leucine rich repeat containing 24 (LRRC24), mRNA.",,
ILMN_1731025,DYX1C1,"Homo sapiens dyslexia susceptibility 1 candidate 1 (DYX1C1), transcript variant 1, mRNA.",,
ILMN_1800638,CUGBP2,"Homo sapiens CUG triplet repeat, RNA binding protein 2 (CUGBP2), transcript variant 3, mRNA.",,
ILMN_1685792,MAGI1,"Homo sapiens membrane associated guanylate kinase, WW and PDZ domain containing 1 (MAGI1), transcript variant 2, mRNA.",,
ILMN_1727236,SC5DL,"Homo sapiens sterol-C5-desaturase (ERG3 delta-5-desaturase homolog, S. cerevisiae)-like (SC5DL), transcript variant 1, mRNA.",,
ILMN_1785167,OSBPL9,"Homo sapiens oxysterol binding protein-like 9 (OSBPL9), transcript variant 6, mRNA.",,
ILMN_1652024,CSNK1G3,"Homo sapiens casein kinase 1, gamma 3 (CSNK1G3), transcript variant 2, mRNA.",,
ILMN_1784203,ACRBP,"Homo sapiens acrosin binding protein (ACRBP), mRNA.",,
ILMN_1775048,DIRAS1,"Homo sapiens DIRAS family, GTP-binding RAS-like 1 (DIRAS1), mRNA.",,
ILMN_1695851,PARVG,"Homo sapiens parvin, gamma (PARVG), mRNA.",,
ILMN_1793849,TANK,"Homo sapiens TRAF family member-associated NFKB activator (TANK), transcript variant 2, mRNA.",,
ILMN_1699829,CTGF,"Homo sapiens connective tissue growth factor (CTGF), mRNA.",,
ILMN_1787360,GUCA1C,"Homo sapiens guanylate cyclase activator 1C (GUCA1C), mRNA.",,
ILMN_1777660,RNF144,"Homo sapiens ring finger protein 144 (RNF144), mRNA.",,
ILMN_1676955,TYK2,"Homo sapiens tyrosine kinase 2 (TYK2), mRNA.",,
ILMN_1763207,SNFT,"Homo sapiens Jun dimerization protein p21SNFT (SNFT), mRNA.",,
ILMN_1681520,DGAT2,"Homo sapiens diacylglycerol O-acyltransferase homolog 2 (mouse) (DGAT2), mRNA.",,
ILMN_1728605,TTC3,"Homo sapiens tetratricopeptide repeat domain 3 (TTC3), transcript variant 2, mRNA.",,
ILMN_1665682,IL15RA,"Homo sapiens interleukin 15 receptor, alpha (IL15RA), transcript variant 2, mRNA.",,
ILMN_1759958,IL15RA,"Homo sapiens interleukin 15 receptor, alpha (IL15RA), transcript variant 2, mRNA.",,
ILMN_1670715,EYA2,"Homo sapiens eyes absent homolog 2 (Drosophila) (EYA2), transcript variant 4, mRNA.",,
ILMN_1762046,ZNF551,"Homo sapiens zinc finger protein 551 (ZNF551), mRNA.",,
ILMN_1757119,KCNQ1DN,"Homo sapiens KCNQ1 downstream neighbor (KCNQ1DN), mRNA.",,
ILMN_1652569,AP1G1,"Homo sapiens adaptor-related protein complex 1, gamma 1 subunit (AP1G1), transcript variant 1, mRNA.",,
ILMN_1814790,SHANK2,"Homo sapiens SH3 and multiple ankyrin repeat domains 2 (SHANK2), transcript variant 1, mRNA.",,
ILMN_1783026,RNPC3,"Homo sapiens RNA-binding region (RNP1, RRM) containing 3 (RNPC3), mRNA.",,
ILMN_1674032,ABCD3,"Homo sapiens ATP-binding cassette, sub-family D (ALD), member 3 (ABCD3), mRNA.",,
ILMN_1653670,CUL3,"Homo sapiens cullin 3 (CUL3), mRNA.",,
ILMN_1762093,ABCC12,"Homo sapiens ATP-binding cassette, sub-family C (CFTR/MRP), member 12 (ABCC12), mRNA.",,
ILMN_1688276,TRIM29,"Homo sapiens tripartite motif-containing 29 (TRIM29), transcript variant 2, mRNA.",,
ILMN_1728959,SLC45A2,"Homo sapiens solute carrier family 45, member 2 (SLC45A2), transcript variant 1, mRNA.",,
ILMN_1654165,SLC45A2,"Homo sapiens solute carrier family 45, member 2 (SLC45A2), transcript variant 1, mRNA.",,
ILMN_1728183,DMRT2,"Homo sapiens doublesex and mab-3 related transcription factor 2 (DMRT2), transcript variant 1, mRNA.",,
ILMN_1768505,IL13RA1,"Homo sapiens interleukin 13 receptor, alpha 1 (IL13RA1), mRNA.",,
ILMN_1691572,TST,"Homo sapiens thiosulfate sulfurtransferase (rhodanese) (TST), nuclear gene encoding mitochondrial protein, mRNA.",,
ILMN_1777883,KCNK10,"Homo sapiens potassium channel, subfamily K, member 10 (KCNK10), transcript variant 3, mRNA.",,
ILMN_1723520,CD1A,"Homo sapiens CD1a molecule (CD1A), mRNA.",,
ILMN_1692546,VNN2,"Homo sapiens vanin 2 (VNN2), transcript variant 2, mRNA.",,
ILMN_1678939,VNN2,"Homo sapiens vanin 2 (VNN2), transcript variant 2, mRNA.",,
ILMN_1809636,MGC13057,"Homo sapiens hypothetical protein MGC13057 (MGC13057), transcript variant 2, mRNA.",,
ILMN_1799293,MINA,"Homo sapiens MYC induced nuclear antigen (MINA), transcript variant 3, mRNA.",,
ILMN_1676248,SEMA4G,"Homo sapiens sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4G (SEMA4G), mRNA.",,
ILMN_1799878,NPY1R,"Homo sapiens neuropeptide Y receptor Y1 (NPY1R), mRNA.",,
ILMN_1781010,ARHGEF3,"Homo sapiens Rho guanine nucleotide exchange factor (GEF) 3 (ARHGEF3), mRNA.",,
ILMN_1711197,TRIM15,"Homo sapiens tripartite motif-containing 15 (TRIM15), transcript variant 1, mRNA.",,
ILMN_1754476,TRIM15,"Homo sapiens tripartite motif-containing 15 (TRIM15), transcript variant 1, mRNA.",,
ILMN_1728049,S100A16,"Homo sapiens S100 calcium binding protein A16 (S100A16), mRNA.",,
ILMN_1728258,PFN2,"Homo sapiens profilin 2 (PFN2), transcript variant 2, mRNA.",,
ILMN_1748481,C17ORF32,"Homo sapiens chromosome 17 open reading frame 32 (C17orf32), mRNA.",,
ILMN_1741219,RRAGB,"Homo sapiens Ras-related GTP binding B (RRAGB), transcript variant RAGBl, mRNA.",,
ILMN_1651771,RRAGB,"Homo sapiens Ras-related GTP binding B (RRAGB), transcript variant RAGBl, mRNA.",,
ILMN_1807169,TINAGL1,"Homo sapiens tubulointerstitial nephritis antigen-like 1 (TINAGL1), mRNA.",,
ILMN_1698417,HIST1H3E,"Homo sapiens histone cluster 1, H3e (HIST1H3E), mRNA.",,
ILMN_1667476,LTBR,"Homo sapiens lymphotoxin beta receptor (TNFR superfamily, member 3) (LTBR), mRNA.",,
ILMN_1730523,C16ORF14,"Homo sapiens chromosome 16 open reading frame 14 (C16orf14), mRNA.",,
ILMN_1792679,ITGA5,"Homo sapiens integrin, alpha 5 (fibronectin receptor, alpha polypeptide) (ITGA5), mRNA.",,
ILMN_1795937,VIL2,"Homo sapiens villin 2 (ezrin) (VIL2), mRNA.",,
ILMN_1701244,ITFG2,"Homo sapiens integrin alpha FG-GAP repeat containing 2 (ITFG2), mRNA.",,
ILMN_1786381,AQP6,"Homo sapiens aquaporin 6, kidney specific (AQP6), mRNA.",,
ILMN_1682762,IDH3G,"Homo sapiens isocitrate dehydrogenase 3 (NAD+) gamma (IDH3G), nuclear gene encoding mitochondrial protein, transcript variant 2, mRNA.",,
ILMN_1758067,RGS4,"Homo sapiens regulator of G-protein signalling 4 (RGS4), mRNA.",,
ILMN_1774784,UBOX5,"Homo sapiens U-box domain containing 5 (UBOX5), transcript variant 2, mRNA.",,
ILMN_1693650,FES,"Homo sapiens feline sarcoma oncogene (FES), mRNA.",,
ILMN_1656338,PTPRS,"Homo sapiens protein tyrosine phosphatase, receptor type, S (PTPRS), transcript variant 1, mRNA.",,
ILMN_1682577,FAM69A,"Homo sapiens family with sequence similarity 69, member A (FAM69A), mRNA.",,
ILMN_1669424,LOC646531,"PREDICTED: Homo sapiens similar to nuclease sensitive element binding protein 1 (LOC646531), mRNA.",,
ILMN_1684726,C2ORF27,"Homo sapiens chromosome 2 open reading frame 27 (C2orf27), mRNA.",,
ILMN_1667792,FAT2,"Homo sapiens FAT tumor suppressor homolog 2 (Drosophila) (FAT2), mRNA.",,
ILMN_1775423,C10ORF88,"Homo sapiens chromosome 10 open reading frame 88 (C10orf88), mRNA.",,
ILMN_1669631,GLRB,"Homo sapiens glycine receptor, beta (GLRB), mRNA.",,
ILMN_1753575,GP1BA,"Homo sapiens glycoprotein Ib (platelet), alpha polypeptide (GP1BA), mRNA.",,
ILMN_1657334,TRIM55,"Homo sapiens tripartite motif-containing 55 (TRIM55), transcript variant 2, mRNA.",,
ILMN_1743465,TSPAN16,"Homo sapiens tetraspanin 16 (TSPAN16), mRNA.",,
ILMN_1693233,KIAA0513,"Homo sapiens KIAA0513 (KIAA0513), mRNA.",,
ILMN_1812452,EDG5,"Homo sapiens endothelial differentiation, sphingolipid G-protein-coupled receptor, 5 (EDG5), mRNA.",,
ILMN_1761130,WFDC10A,"Homo sapiens WAP four-disulfide core domain 10A (WFDC10A), mRNA.",,
ILMN_1733930,PREB,"Homo sapiens prolactin regulatory element binding (PREB), mRNA.",,
ILMN_1657204,SAE1,"Homo sapiens SUMO1 activating enzyme subunit 1 (SAE1), mRNA.",,
ILMN_1677303,FLJ13231,"Homo sapiens hypothetical protein FLJ13231 (FLJ13231), mRNA.",,
ILMN_1653501,SEMA3B,"Homo sapiens sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3B (SEMA3B), transcript variant 1, mRNA.",,
ILMN_1793025,OSAP,"Homo sapiens ovary-specific acidic protein (OSAP), mRNA.",,
ILMN_1784977,DOHH,"Homo sapiens deoxyhypusine hydroxylase/monooxygenase (DOHH), mRNA.",,
ILMN_1721741,ATPBD1B,"Homo sapiens ATP binding domain 1 family, member B (ATPBD1B), mRNA.",,
ILMN_1728070,PPAPDC1A,"Homo sapiens phosphatidic acid phosphatase type 2 domain containing 1A (PPAPDC1A), mRNA.",,
ILMN_1702372,CST9,"Homo sapiens cystatin 9 (testatin) (CST9), mRNA.",,
ILMN_1686645,UTP14C,"Homo sapiens UTP14, U3 small nucleolar ribonucleoprotein, homolog C (yeast) (UTP14C), mRNA.",,
ILMN_1776201,C20ORF175,"Homo sapiens chromosome 20 open reading frame 175 (C20orf175), mRNA.",,
ILMN_1694100,PRIM2A,"Homo sapiens primase, polypeptide 2A, 58kDa (PRIM2A), mRNA.",,
ILMN_1773586,SLC17A2,"Homo sapiens solute carrier family 17 (sodium phosphate), member 2 (SLC17A2), mRNA.",,
ILMN_1740842,SALL2,"Homo sapiens sal-like 2 (Drosophila) (SALL2), mRNA.",,
ILMN_1739170,TM4SF18,"Homo sapiens transmembrane 4 L six family member 18 (TM4SF18), mRNA.",,
ILMN_1700596,ALS2CL,"Homo sapiens ALS2 C-terminal like (ALS2CL), transcript variant 1, mRNA.",,
ILMN_1679640,FXR1,"Homo sapiens fragile X mental retardation, autosomal homolog 1 (FXR1), transcript variant 3, mRNA.",,
ILMN_1704335,FXR1,"Homo sapiens fragile X mental retardation, autosomal homolog 1 (FXR1), transcript variant 3, mRNA.",,
ILMN_1733684,HIST1H1T,"Homo sapiens histone cluster 1, H1t (HIST1H1T), mRNA.",,
ILMN_1769112,MGC34824,"Homo sapiens hypothetical protein MGC34824 (MGC34824), mRNA.",,
ILMN_1790197,FLJ20674,"Homo sapiens hypothetical protein FLJ20674 (FLJ20674), mRNA.",,
ILMN_1712936,C21ORF66,"Homo sapiens chromosome 21 open reading frame 66 (C21orf66), transcript variant 2, mRNA.",,
ILMN_1808960,OPRD1,"Homo sapiens opioid receptor, delta 1 (OPRD1), mRNA.",,
ILMN_1769886,SIRPD,"Homo sapiens signal-regulatory protein delta (SIRPD), mRNA.",,
ILMN_1782795,FLJ20297,"Homo sapiens hypothetical protein FLJ20297 (FLJ20297), transcript variant 1, mRNA.",,
ILMN_1742547,NRP1,"Homo sapiens neuropilin 1 (NRP1), transcript variant 3, mRNA.",,
ILMN_1772405,CNGB1,"Homo sapiens cyclic nucleotide gated channel beta 1 (CNGB1), mRNA.",,
ILMN_1752635,FLNB,"Homo sapiens filamin B, beta (actin binding protein 278) (FLNB), mRNA.",,
ILMN_1765248,EFS,"Homo sapiens embryonal Fyn-associated substrate (EFS), transcript variant 1, mRNA.",,
ILMN_1658602,LOC653365,"PREDICTED: Homo sapiens N-acylsphingosine amidohydrolase (non-lysosomal ceramidase) 2C (LOC653365), mRNA.",,
ILMN_1766363,FLT3,"Homo sapiens fms-related tyrosine kinase 3 (FLT3), mRNA.",,
ILMN_1683942,PCDHB2,"Homo sapiens protocadherin beta 2 (PCDHB2), mRNA.",,
ILMN_1673243,ABCC9,"Homo sapiens ATP-binding cassette, sub-family C (CFTR/MRP), member 9 (ABCC9), transcript variant SUR2B, mRNA.",,
ILMN_1792931,LYSMD1,"Homo sapiens LysM, putative peptidoglycan-binding, domain containing 1 (LYSMD1), mRNA.",,
ILMN_1672526,LOC389834,"Homo sapiens hypothetical gene supported by AK123403 (LOC389834), mRNA.",,
ILMN_1686485,DDX59,"Homo sapiens DEAD (Asp-Glu-Ala-Asp) box polypeptide 59 (DDX59), transcript variant 2, mRNA.",,
ILMN_1799614,PNPLA6,"Homo sapiens patatin-like phospholipase domain containing 6 (PNPLA6), mRNA.",,
ILMN_1665449,ROBO4,"Homo sapiens roundabout homolog 4, magic roundabout (Drosophila) (ROBO4), mRNA.",,
ILMN_1800705,FAM19A4,"Homo sapiens family with sequence similarity 19 (chemokine (C-C motif)-like), member A4 (FAM19A4), transcript variant 1, mRNA.",,
ILMN_1658710,FAM19A4,"Homo sapiens family with sequence similarity 19 (chemokine (C-C motif)-like), member A4 (FAM19A4), transcript variant 1, mRNA.",,
