gene_id,gene_name,log2FC,pvalue,padj
ENSG00000057935.14,MTA3,0.7886854166070925,4.923346619580148e-06,3.160975755924711e-05
ENSG00000055957.11,ITIH1,-1.247442639660072,4.923346619580148e-06,3.160975755924711e-05
ENSG00000214182.5,PTMAP5,1.543493460911591,4.923346619580148e-06,3.160975755924711e-05
ENSG00000214114.9,MYCBP,0.8058507492751947,4.923346619580148e-06,3.160975755924711e-05
ENSG00000214425.8,LRRC37A4P,2.7699555768415856,4.923346619580148e-06,3.160975755924711e-05
ENSG00000214367.9,HAUS3,0.7498341646247692,4.923346619580148e-06,3.160975755924711e-05
ENSG00000214293.9,APTR,0.7421526101632806,4.923346619580148e-06,3.160975755924711e-05
ENSG00000214274.10,ANG,-1.100335300231605,4.923346619580148e-06,3.160975755924711e-05
ENSG00000271327.1,AC010201.2,2.8177366058064877,4.923346619580148e-06,3.160975755924711e-05
ENSG00000133884.10,DPF2,0.624158149652131,4.923346619580148e-06,3.160975755924711e-05
ENSG00000133858.17,ZFC3H1,0.7048337670351864,4.923346619580148e-06,3.160975755924711e-05
ENSG00000133805.15,AMPD3,1.400493523584291,4.923346619580148e-06,3.160975755924711e-05
ENSG00000133740.11,E2F5,1.6471943844776558,4.923346619580148e-06,3.160975755924711e-05
ENSG00000167325.15,RRM1,0.5853537342602192,4.923346619580148e-06,3.160975755924711e-05
ENSG00000167302.11,TEPSIN,0.8438116884517234,4.923346619580148e-06,3.160975755924711e-05
ENSG00000167291.16,TBC1D16,0.9782328784685179,4.923346619580148e-06,3.160975755924711e-05
ENSG00000166171.13,DPCD,1.4392688442739605,4.923346619580148e-06,3.160975755924711e-05
ENSG00000166169.17,POLL,0.5555565184212231,4.923346619580148e-06,3.160975755924711e-05
ENSG00000166145.14,SPINT1,1.5995320814988736,4.923346619580148e-06,3.160975755924711e-05
ENSG00000264538.6,SUZ12P1,1.2981288921390408,4.923346619580148e-06,3.160975755924711e-05
ENSG00000152782.16,PANK1,-0.7357287801530625,4.923346619580148e-06,3.160975755924711e-05
ENSG00000152760.10,TCTEX1D1,-2.1158676153394405,4.923346619580148e-06,3.160975755924711e-05
ENSG00000152683.14,SLC30A6,0.5196410198948236,4.923346619580148e-06,3.160975755924711e-05
ENSG00000061936.10,SFSWAP,0.5969205588681065,4.923346619580148e-06,3.160975755924711e-05
ENSG00000060971.19,ACAA1,-0.536893074153901,4.923346619580148e-06,3.160975755924711e-05
ENSG00000060749.16,QSER1,0.6205401875740453,4.923346619580148e-06,3.160975755924711e-05
ENSG00000213753.11,CENPBD1P1,0.8760627789260589,4.923346619580148e-06,3.160975755924711e-05
ENSG00000232434.2,AJM1,1.3403930346311501,4.923346619580148e-06,3.160975755924711e-05
ENSG00000213588.6,ZBTB9,0.8953620555525921,4.923346619580148e-06,3.160975755924711e-05
ENSG00000060339.14,CCAR1,0.5178787817003256,4.923346619580148e-06,3.160975755924711e-05
ENSG00000059769.20,DNAJC25,-0.5668920456457577,4.923346619580148e-06,3.160975755924711e-05
ENSG00000059588.10,TARBP1,0.8350206084062453,4.923346619580148e-06,3.160975755924711e-05
ENSG00000213923.13,CSNK1E,0.8039533277251402,4.923346619580148e-06,3.160975755924711e-05
ENSG00000213918.10,DNASE1,1.3919767134658283,4.923346619580148e-06,3.160975755924711e-05
ENSG00000258867.6,LINC01146,-2.2534950757852137,4.923346619580148e-06,3.160975755924711e-05
ENSG00000167065.14,DUSP18,2.1945625042394807,4.923346619580148e-06,3.160975755924711e-05
ENSG00000063601.17,MTMR1,0.5685378526410189,4.923346619580148e-06,3.160975755924711e-05
ENSG00000063169.11,BICRA,0.6043151077458243,4.923346619580148e-06,3.160975755924711e-05
ENSG00000147400.10,CETN2,0.6611338729095023,4.923346619580148e-06,3.160975755924711e-05
ENSG00000147180.17,ZNF711,2.068448284745948,4.923346619580148e-06,3.160975755924711e-05
ENSG00000147174.11,GCNA,1.7323779282006695,4.923346619580148e-06,3.160975755924711e-05
ENSG00000147127.8,RAB41,2.147678389207098,4.923346619580148e-06,3.160975755924711e-05
ENSG00000147118.12,ZNF182,0.8686355541088814,4.923346619580148e-06,3.160975755924711e-05
ENSG00000153107.13,ANAPC1,0.8083167185651086,4.923346619580148e-06,3.160975755924711e-05
ENSG00000153046.18,CDYL,0.7630591104071733,4.923346619580148e-06,3.160975755924711e-05
ENSG00000153044.10,CENPH,1.8408599609152085,4.923346619580148e-06,3.160975755924711e-05
ENSG00000153015.16,CWC27,0.6754141783912825,4.923346619580148e-06,3.160975755924711e-05
ENSG00000213551.7,DNAJC9,1.1137039981638854,4.923346619580148e-06,3.160975755924711e-05
ENSG00000213398.8,LCAT,-0.9023559228843638,4.923346619580148e-06,3.160975755924711e-05
ENSG00000062485.19,CS,0.5616786171305995,4.923346619580148e-06,3.160975755924711e-05
ENSG00000062282.15,DGAT2,-1.1007620092527841,4.923346619580148e-06,3.160975755924711e-05
ENSG00000148399.13,DPH7,0.665943337508,4.923346619580148e-06,3.160975755924711e-05
ENSG00000148384.14,INPP5E,0.5825054824940394,4.923346619580148e-06,3.160975755924711e-05
ENSG00000148358.20,GPR107,0.5663328366819647,4.923346619580148e-06,3.160975755924711e-05
ENSG00000148341.18,SH3GLB2,0.585081798423157,4.923346619580148e-06,3.160975755924711e-05
ENSG00000148337.21,CIZ1,0.598443009272294,4.923346619580148e-06,3.160975755924711e-05
ENSG00000148331.12,ASB6,0.6537688496628262,4.923346619580148e-06,3.160975755924711e-05
ENSG00000148297.16,MED22,0.9244618813240225,4.923346619580148e-06,3.160975755924711e-05
ENSG00000152582.14,SPEF2,1.3872808857113552,4.923346619580148e-06,3.160975755924711e-05
ENSG00000216937.13,CCDC7,1.1764974952348821,4.923346619580148e-06,3.160975755924711e-05
ENSG00000164402.14,SEPTIN8,0.8027095231989897,4.923346619580148e-06,3.160975755924711e-05
ENSG00000042781.14,USH2A,-2.578721999340898,4.923346619580148e-06,3.160975755924711e-05
ENSG00000042429.12,MED17,1.2191927877690674,4.923346619580148e-06,3.160975755924711e-05
ENSG00000040275.17,SPDL1,1.435665399536915,4.923346619580148e-06,3.160975755924711e-05
ENSG00000039650.12,PNKP,0.5354636233348439,4.923346619580148e-06,3.160975755924711e-05
ENSG00000038532.16,CLEC16A,0.6597626986773885,4.923346619580148e-06,3.160975755924711e-05
ENSG00000263874.2,LINC00672,2.8113153817883187,4.923346619580148e-06,3.160975755924711e-05
ENSG00000232724.1,TRIM80P,-2.1863274114885156,4.923346619580148e-06,3.160975755924711e-05
ENSG00000213024.12,NUP62,0.688194770052856,4.923346619580148e-06,3.160975755924711e-05
ENSG00000065328.17,MCM10,3.463333682706778,4.923346619580148e-06,3.160975755924711e-05
ENSG00000064932.16,SBNO2,0.528644323184539,4.923346619580148e-06,3.160975755924711e-05
ENSG00000064607.17,SUGP2,0.5160036342295006,4.923346619580148e-06,3.160975755924711e-05
ENSG00000064547.14,LPAR2,1.826328004214194,4.923346619580148e-06,3.160975755924711e-05
ENSG00000064490.14,RFXANK,0.8210528722717881,4.923346619580148e-06,3.160975755924711e-05
ENSG00000280327.1,Z97633.1,2.4618728002502204,4.923346619580148e-06,3.160975755924711e-05
ENSG00000213190.4,MLLT11,1.878053296410538,4.923346619580148e-06,3.160975755924711e-05
ENSG00000213186.8,TRIM59,2.9065525457401127,4.923346619580148e-06,3.160975755924711e-05
ENSG00000213085.10,CFAP45,3.6766082224314034,4.923346619580148e-06,3.160975755924711e-05
ENSG00000213390.11,ARHGAP19,0.8266839023673945,4.923346619580148e-06,3.160975755924711e-05
ENSG00000232611.1,AL683813.1,1.6581183145546514,4.923346619580148e-06,3.160975755924711e-05
ENSG00000063978.16,RNF4,0.5262506294621998,4.923346619580148e-06,3.160975755924711e-05
ENSG00000166484.20,MAPK7,0.8334271976663191,4.923346619580148e-06,3.160975755924711e-05
ENSG00000166478.10,ZNF143,0.6692217362256988,4.923346619580148e-06,3.160975755924711e-05
ENSG00000167232.14,ZNF91,0.6026936913438745,4.923346619580148e-06,3.160975755924711e-05
ENSG00000167173.19,C15orf39,1.082965677979659,4.923346619580148e-06,3.160975755924711e-05
ENSG00000133706.19,LARS1,0.5284441832925487,4.923346619580148e-06,3.160975755924711e-05
ENSG00000133624.13,ZNF767P,1.077347759515754,4.923346619580148e-06,3.160975755924711e-05
ENSG00000133619.17,KRBA1,1.5468187258635875,4.923346619580148e-06,3.160975755924711e-05
ENSG00000133597.11,ADCK2,0.5564863529420419,4.923346619580148e-06,3.160975755924711e-05
ENSG00000146955.11,RAB19,2.9227461346901062,4.923346619580148e-06,3.160975755924711e-05
ENSG00000146872.18,TLK2,0.5583282338685274,4.923346619580148e-06,3.160975755924711e-05
ENSG00000146842.17,TMEM209,0.6613539279837441,4.923346619580148e-06,3.160975755924711e-05
ENSG00000146828.18,SLC12A9,0.5867072007146992,4.923346619580148e-06,3.160975755924711e-05
ENSG00000146757.14,ZNF92,1.0246193721359014,4.923346619580148e-06,3.160975755924711e-05
ENSG00000137073.23,UBAP2,0.6659236823803468,4.923346619580148e-06,3.160975755924711e-05
ENSG00000280206.1,AC026401.3,1.5916953010116381,4.923346619580148e-06,3.160975755924711e-05
ENSG00000280195.1,AC245140.2,1.6380469343952102,4.923346619580148e-06,3.160975755924711e-05
ENSG00000206567.10,AC022007.1,1.7758629622353446,4.923346619580148e-06,3.160975755924711e-05
ENSG00000232956.9,SNHG15,1.106130570605018,4.923346619580148e-06,3.160975755924711e-05
ENSG00000206344.7,HCG27,1.955470163048487,4.923346619580148e-06,3.160975755924711e-05
ENSG00000065911.13,MTHFD2,1.4621511021757507,4.923346619580148e-06,3.160975755924711e-05
ENSG00000065600.13,PACC1,1.6454994788515267,4.923346619580148e-06,3.160975755924711e-05
ENSG00000065491.8,TBC1D22B,0.9596889486348213,4.923346619580148e-06,3.160975755924711e-05
ENSG00000152926.15,ZNF117,1.1768282326356256,4.923346619580148e-06,3.160975755924711e-05
ENSG00000152904.11,GGPS1,0.8213636140744155,4.923346619580148e-06,3.160975755924711e-05
ENSG00000147100.11,SLC16A2,-0.6736238330879721,4.923346619580148e-06,3.160975755924711e-05
ENSG00000147099.21,HDAC8,0.5519110355886645,4.923346619580148e-06,3.160975755924711e-05
ENSG00000147044.22,CASK,0.5977350394950433,4.923346619580148e-06,3.160975755924711e-05
ENSG00000166135.14,HIF1AN,0.693822851504727,4.923346619580148e-06,3.160975755924711e-05
ENSG00000166263.13,STXBP4,1.1571142584147385,4.923346619580148e-06,3.160975755924711e-05
ENSG00000166261.11,ZNF202,0.8610055597353651,4.923346619580148e-06,3.160975755924711e-05
ENSG00000068024.17,HDAC4,1.0039754765774844,4.923346619580148e-06,3.160975755924711e-05
ENSG00000067955.15,CBFB,0.5927221155777957,4.923346619580148e-06,3.160975755924711e-05
ENSG00000067601.8,PMS2P4,1.6449511727110395,4.923346619580148e-06,3.160975755924711e-05
ENSG00000067533.6,RRP15,0.6561358632829146,4.923346619580148e-06,3.160975755924711e-05
ENSG00000067365.15,METTL22,0.5610398015149495,4.923346619580148e-06,3.160975755924711e-05
ENSG00000067225.18,PKM,1.0823113367930308,4.923346619580148e-06,3.160975755924711e-05
ENSG00000205937.12,RNPS1,0.5078447294220165,4.923346619580148e-06,3.160975755924711e-05
ENSG00000136982.6,DSCC1,1.872337962490299,4.923346619580148e-06,3.160975755924711e-05
ENSG00000067057.18,PFKP,1.8852795564653975,4.923346619580148e-06,3.160975755924711e-05
ENSG00000066827.16,ZFAT,0.863524837640931,4.923346619580148e-06,3.160975755924711e-05
ENSG00000066813.14,ACSM2B,-1.6966658359672988,4.923346619580148e-06,3.160975755924711e-05
ENSG00000066322.15,ELOVL1,0.6740583707850288,4.923346619580148e-06,3.160975755924711e-05
ENSG00000066117.15,SMARCD1,0.6349054338009064,4.923346619580148e-06,3.160975755924711e-05
ENSG00000065989.16,PDE4A,1.2012181454213908,4.923346619580148e-06,3.160975755924711e-05
ENSG00000146670.10,CDCA5,2.6962786166896686,4.923346619580148e-06,3.160975755924711e-05
ENSG00000146576.13,C7orf26,0.507346322928884,4.923346619580148e-06,3.160975755924711e-05
ENSG00000146574.16,CCZ1B,1.0602724069498022,4.923346619580148e-06,3.160975755924711e-05
ENSG00000153944.12,MSI2,0.8054163708030665,4.923346619580148e-06,3.160975755924711e-05
ENSG00000280128.1,AL662795.2,1.331032503341469,4.923346619580148e-06,3.160975755924711e-05
ENSG00000069509.6,FUNDC1,0.905918202260654,4.923346619580148e-06,3.160975755924711e-05
ENSG00000069248.12,NUP133,0.5446435918137033,4.923346619580148e-06,3.160975755924711e-05
ENSG00000068885.15,IFT80,1.2097364598636755,4.923346619580148e-06,3.160975755924711e-05
ENSG00000068796.19,KIF2A,0.952615013359859,4.923346619580148e-06,3.160975755924711e-05
ENSG00000068654.16,POLR1A,0.6672648764540203,4.923346619580148e-06,3.160975755924711e-05
ENSG00000068489.13,PRR11,2.1901907412149786,4.923346619580148e-06,3.160975755924711e-05
ENSG00000068438.15,FTSJ1,0.7360238175128215,4.923346619580148e-06,3.160975755924711e-05
ENSG00000068354.16,TBC1D25,0.6378256149077746,4.923346619580148e-06,3.160975755924711e-05
ENSG00000068097.15,HEATR6,0.8289696534662712,4.923346619580148e-06,3.160975755924711e-05
ENSG00000070444.15,MNT,0.8010205861599546,4.923346619580148e-06,3.160975755924711e-05
ENSG00000070413.20,DGCR2,0.5013233297431601,4.923346619580148e-06,3.160975755924711e-05
ENSG00000069943.10,PIGB,0.7695434390780609,4.923346619580148e-06,3.160975755924711e-05
ENSG00000069849.11,ATP1B3,1.1193199097143354,4.923346619580148e-06,3.160975755924711e-05
ENSG00000069812.11,HES2,4.098280449179672,4.923346619580148e-06,3.160975755924711e-05
ENSG00000205643.11,CDPF1,0.8830641847665169,4.923346619580148e-06,3.160975755924711e-05
ENSG00000205629.12,LCMT1,0.946202369358117,4.923346619580148e-06,3.160975755924711e-05
ENSG00000205622.11,AP001042.1,-2.200339213532635,4.923346619580148e-06,3.160975755924711e-05
ENSG00000205593.12,DENND6B,1.6566272927151757,4.923346619580148e-06,3.160975755924711e-05
ENSG00000153395.10,LPCAT1,0.9642400678292022,4.923346619580148e-06,3.160975755924711e-05
ENSG00000153310.19,CYRIB,0.7647467431466028,4.923346619580148e-06,3.160975755924711e-05
ENSG00000153214.11,TMEM87B,0.7159568321232054,4.923346619580148e-06,3.160975755924711e-05
ENSG00000267080.6,ASB16-AS1,0.8971548218878085,4.923346619580148e-06,3.160975755924711e-05
ENSG00000146729.10,NIPSNAP2,0.9059071065227473,4.923346619580148e-06,3.160975755924711e-05
ENSG00000263412.1,NFE2L1-DT,2.690638912658664,4.923346619580148e-06,3.160975755924711e-05
ENSG00000154240.17,CEP112,1.2996170475137145,4.923346619580148e-06,3.160975755924711e-05
ENSG00000154096.14,THY1,1.2294144043999835,4.923346619580148e-06,3.160975755924711e-05
ENSG00000146410.12,MTFR2,3.763160840256649,4.923346619580148e-06,3.160975755924711e-05
ENSG00000267265.5,AC011476.3,2.585743861551475,4.923346619580148e-06,3.160975755924711e-05
ENSG00000205485.13,AC004980.1,1.4657529310508075,4.923346619580148e-06,3.160975755924711e-05
ENSG00000205403.13,CFI,-0.6236877724852852,4.923346619580148e-06,3.160975755924711e-05
ENSG00000205250.9,E2F4,0.5940103014666369,4.923346619580148e-06,3.160975755924711e-05
ENSG00000071859.15,FAM50A,0.5395326768176563,4.923346619580148e-06,3.160975755924711e-05
ENSG00000071564.17,TCF3,0.8540628239603686,4.923346619580148e-06,3.160975755924711e-05
ENSG00000071539.14,TRIP13,2.9622134252920165,4.923346619580148e-06,3.160975755924711e-05
ENSG00000070950.10,RAD18,0.7416659331614573,4.923346619580148e-06,3.160975755924711e-05
ENSG00000070882.13,OSBPL3,1.6405283305111527,4.923346619580148e-06,3.160975755924711e-05
ENSG00000070814.22,TCOF1,0.793845558286758,4.923346619580148e-06,3.160975755924711e-05
ENSG00000070718.12,AP3M2,1.2288306777019298,4.923346619580148e-06,3.160975755924711e-05
ENSG00000070495.15,JMJD6,0.5737908775254371,4.923346619580148e-06,3.160975755924711e-05
ENSG00000167395.10,ZNF646,0.9278864392271416,4.923346619580148e-06,3.160975755924711e-05
ENSG00000167393.18,PPP2R3B,0.8514782899375456,4.923346619580148e-06,3.160975755924711e-05
ENSG00000167384.10,ZNF180,0.5440273106044974,4.923346619580148e-06,3.160975755924711e-05
ENSG00000167378.8,IRGQ,0.694906879784976,4.923346619580148e-06,3.160975755924711e-05
ENSG00000133247.14,KMT5C,1.1246308129482672,4.923346619580148e-06,3.160975755924711e-05
ENSG00000133193.12,FAM104A,0.6897394018673123,4.923346619580148e-06,3.160975755924711e-05
ENSG00000133119.13,RFC3,0.8917521961119124,4.923346619580148e-06,3.160975755924711e-05
ENSG00000133065.11,SLC41A1,1.0607286246382568,4.923346619580148e-06,3.160975755924711e-05
ENSG00000133059.17,DSTYK,1.1515437784384008,4.923346619580148e-06,3.160975755924711e-05
ENSG00000279926.1,AL138831.3,2.6290842081335337,4.923346619580148e-06,3.160975755924711e-05
ENSG00000072832.15,CRMP1,1.5506962849330357,4.923346619580148e-06,3.160975755924711e-05
ENSG00000072518.21,MARK2,0.6745025399691069,4.923346619580148e-06,3.160975755924711e-05
ENSG00000153786.13,ZDHHC7,0.753471222837047,4.923346619580148e-06,3.160975755924711e-05
ENSG00000153574.9,RPIA,0.8231949293418968,4.923346619580148e-06,3.160975755924711e-05
ENSG00000153485.6,TMEM251,0.6299444633122683,4.923346619580148e-06,3.160975755924711e-05
ENSG00000263528.8,IKBKE,1.5431883648438651,4.923346619580148e-06,3.160975755924711e-05
ENSG00000146233.8,CYP39A1,-1.8332408619284357,4.923346619580148e-06,3.160975755924711e-05
ENSG00000146143.19,PRIM2,1.1541181205489228,4.923346619580148e-06,3.160975755924711e-05
ENSG00000146083.12,RNF44,0.7550212954040677,4.923346619580148e-06,3.160975755924711e-05
ENSG00000155034.19,FBXL18,1.4541052325711041,4.923346619580148e-06,3.160975755924711e-05
ENSG00000204650.14,LINC02210,1.7957928831426604,4.923346619580148e-06,3.160975755924711e-05
ENSG00000204899.6,MZT1,0.9117765244624818,4.923346619580148e-06,3.160975755924711e-05
ENSG00000233461.6,AL445524.1,2.106668891652595,4.923346619580148e-06,3.160975755924711e-05
ENSG00000204977.10,TRIM13,0.6492072867082777,4.923346619580148e-06,3.160975755924711e-05
ENSG00000204954.10,C12orf73,0.7995354996073446,4.923346619580148e-06,3.160975755924711e-05
ENSG00000205208.5,C4orf46,1.5795203919163952,4.923346619580148e-06,3.160975755924711e-05
ENSG00000133422.14,MORC2,0.6012925253753212,4.923346619580148e-06,3.160975755924711e-05
ENSG00000133398.4,MED10,0.6490395914080357,4.923346619580148e-06,3.160975755924711e-05
ENSG00000167523.14,SPATA33,1.2939895771745495,4.923346619580148e-06,3.160975755924711e-05
ENSG00000167513.9,CDT1,2.7755686533755846,4.923346619580148e-06,3.160975755924711e-05
ENSG00000167460.17,TPM4,0.6771365497057491,4.923346619580148e-06,3.160975755924711e-05
ENSG00000074266.22,EED,0.6200354170438178,4.923346619580148e-06,3.160975755924711e-05
ENSG00000074219.14,TEAD2,1.4467746040642386,4.923346619580148e-06,3.160975755924711e-05
ENSG00000204599.14,TRIM39,0.6741066547029496,4.923346619580148e-06,3.160975755924711e-05
ENSG00000073969.18,NSF,0.5571086583086821,4.923346619580148e-06,3.160975755924711e-05
ENSG00000073111.14,MCM2,1.7471464297894979,4.923346619580148e-06,3.160975755924711e-05
ENSG00000073050.12,XRCC1,0.7275703442197896,4.923346619580148e-06,3.160975755924711e-05
ENSG00000204745.4,AC083899.1,1.2353497833006488,4.923346619580148e-06,3.160975755924711e-05
ENSG00000204685.7,STARD7-AS1,1.1652295319337183,4.923346619580148e-06,3.160975755924711e-05
ENSG00000204653.10,ASPDH,-2.398723022420294,4.923346619580148e-06,3.160975755924711e-05
ENSG00000154370.16,TRIM11,1.0384504609253942,4.923346619580148e-06,3.160975755924711e-05
ENSG00000154277.13,UCHL1,2.3852782477592456,4.923346619580148e-06,3.160975755924711e-05
ENSG00000154262.13,ABCA6,-1.585254772467421,4.923346619580148e-06,3.160975755924711e-05
ENSG00000263731.1,AC145207.5,1.6375776573309009,4.923346619580148e-06,3.160975755924711e-05
ENSG00000146247.14,PHIP,0.656937033455134,4.923346619580148e-06,3.160975755924711e-05
ENSG00000075275.18,CELSR1,0.9796335343189863,4.923346619580148e-06,3.160975755924711e-05
ENSG00000075239.14,ACAT1,-0.526002576462764,4.923346619580148e-06,3.160975755924711e-05
ENSG00000075218.19,GTSE1,3.234828316146451,4.923346619580148e-06,3.160975755924711e-05
ENSG00000075142.14,SRI,0.6318646780724206,4.923346619580148e-06,3.160975755924711e-05
ENSG00000075131.10,TIPIN,1.064991740521028,4.923346619580148e-06,3.160975755924711e-05
