sample_id,phenotype,final_label,disease,tissue,subtype,confidence,matched_column,matched_keyword,annotation_status,OTC,USH2A,OSBPL3,RAD51,POLQ,MCF2L2,ITIH4,ITIH1,CDH3,DGAT2,PON1,SPA17,DEPDC1B,MCM10,MTHFD2
GSM653046,Normal,0,Unknown,Liver,,0.95,title,surrounding liver,Resolved,1955.2852440896345,27.46750832562448,23.370673725553107,-10.18830992037856,11.762494858822173,8.73085006429023,441.4288356627032,4026.1007447592174,-6.975041676742871,109.33015636804517,1122.6437707943148,88.26939939562342,-2.262158378871395,4.460177407443788,17.488266429876695
GSM653047,Normal,0,Unknown,Liver,,0.95,title,surrounding liver,Resolved,1319.1477744758513,256.2102374871004,15.642383159148672,-6.593537883565258,-4.631609091680697,5.53573334661729,745.9865135172424,5174.746534792168,-11.87167271386438,365.5567508022762,1367.22967215904,54.07777089506609,-5.359217452445637,-2.246474729180338,-1.8570494139822704
GSM653048,Normal,0,Unknown,Liver,,0.95,title,surrounding liver,Resolved,1043.7821884194286,21.195386867075847,9.338667867029704,-9.648225458542193,7.206497247716646,-5.37263777271223,291.3482587600189,3588.213998288206,0.4006658024725786,80.55658012712301,1209.0593954866697,149.61141265506404,-3.029058961624774,2.861317484712362,46.84991611312879
GSM653049,Normal,0,Unknown,Liver,,0.95,title,surrounding liver,Resolved,1342.827633892358,70.18598406297397,5.452297237622732,20.40241408587112,8.239774925356759,-10.228785352093944,218.9319445851877,3541.7947121966645,1.6020665336846869,131.05698649880614,1195.19959894812,55.94059323149089,-2.260108748948118,2.965258147978549,51.34899259950834
GSM653050,Normal,0,Unknown,Liver,,0.95,title,surrounding liver,Resolved,1740.3556405636095,31.335990159375942,5.542428134711938,-22.512141331271486,13.799200130911874,-1.6490350981290427,758.7746574559388,4140.126837589165,-5.996490647890237,144.49885897111793,995.7138522196424,160.4618627929065,-5.216754336392251,-2.9360407601630785,38.1960477082142
GSM653051,Normal,0,Unknown,Liver,,0.95,title,surrounding liver,Resolved,1899.0626342015032,272.00226957609084,4.803391252150197,-12.335347108074076,3.388722269158256,-3.4677956492987776,301.77019149048334,4054.1356966744406,-7.394109338618144,447.07816878405794,1585.96822442389,51.8854783782056,-3.957843872501584,5.46673142500839,-4.699757556910758
GSM653052,Normal,0,Unknown,Liver,,0.95,title,surrounding liver,Resolved,1235.328102656102,65.34362161196177,4.613287476976407,-8.221775598031321,-5.322028971122745,-10.964851802358986,377.4910819592193,4637.565860510418,-5.9214279155613125,167.40671576788543,1080.2405800469865,85.17007129667076,-1.2685149491847791,2.4226087169518866,19.42994276143401
GSM653053,Normal,0,Unknown,Liver,,0.95,title,surrounding liver,Resolved,1073.7070065170924,153.7077133891265,26.841586864311047,-7.451823747685479,-7.553509252634412,9.62232621188478,799.5521075099189,4295.009064506333,2.408749399218811,422.9744430645112,3457.938864593581,42.77714119825487,-2.521820754473361,14.074218879176009,2.3040819216220263
GSM653054,Normal,0,Unknown,Liver,,0.95,title,surrounding liver,Resolved,1987.1866452025736,69.26227445602237,18.55992165097801,-9.594050999935863,9.077788669798508,-2.162981805577052,483.3626510672218,3946.01234892344,-11.206379828020138,114.7730452329697,1606.6465171547975,93.96052131229844,-4.154788218149264,2.7702361126386226,13.227399097344694
GSM653055,Normal,0,Unknown,Liver,,0.95,title,surrounding liver,Resolved,1829.8201739735416,255.8539107857225,8.01608328283206,-18.98620791059875,13.482871272489009,10.454183202683254,488.8766118482053,4432.275672479744,-8.050543040786174,100.82057927181528,2143.88590427657,44.01138502666281,-2.799233367975249,5.046044564165504,14.819657862530866
