gene_set_library,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2025,Water-Soluble Vitamin Metabolic Process (GO:0006767),1/44,0.0431122594296053,0.0916071116196174,24.402692778457773,76.72079424655034,MTHFD2
GO_Biological_Process_2025,Positive Regulation of Transcription Elongation by RNA Polymerase II (GO:0032968),1/46,0.0450293363875485,0.0916071116196174,23.31578947368421,72.28923154104575,MED17
GO_Biological_Process_2025,Monoatomic Anion Transport (GO:0006820),1/47,0.0459865060964822,0.0916071116196174,22.80778032036613,70.23444455974413,PACC1
GO_Biological_Process_2025,Cellular Response to Radiation (GO:0071478),1/47,0.0459865060964822,0.0916071116196174,22.80778032036613,70.23444455974413,RAD51
GO_Biological_Process_2025,Replication Fork Processing (GO:0031297),1/48,0.0469427643840033,0.0916071116196174,22.32138857782755,68.27724816722397,RAD51
GO_Biological_Process_2025,Triglyceride Metabolic Process (GO:0006641),1/50,0.0488525499820277,0.0916071116196174,21.40816326530612,64.63014669364038,DGAT2
GO_Biological_Process_2025,Inorganic Anion Transport (GO:0015698),1/51,0.0498060789247286,0.0916071116196174,20.978947368421053,62.92883309083605,PACC1
GO_Biological_Process_2025,Sensory Perception (GO:0007600),1/52,0.0507586997365511,0.0916071116196174,20.56656346749226,61.30218505418602,USH2A
GO_Biological_Process_2025,Cellular Response to Ionizing Radiation (GO:0071479),1/53,0.051710413228189,0.0916071116196174,20.17004048582996,59.74559828701417,RAD51
GO_Biological_Process_2025,Positive Regulation of Transcription Initiation by RNA Polymerase II (GO:0060261),1/54,0.0526612202157059,0.0916071116196174,19.788480635551142,58.25483230121243,MED17
GO_Biological_Process_2025,"Positive Regulation of DNA-templated Transcription, Elongation (GO:0032786)",1/54,0.0526612202157059,0.0916071116196174,19.788480635551142,58.25483230121243,MED17
GO_Biological_Process_2025,Regulation of Metabolic Process (GO:0019222),1/55,0.0536111215176,0.0916071116196174,19.42105263157895,56.82597555721978,LPAR2
GO_Biological_Process_2025,DNA-templated DNA Replication (GO:0006261),1/55,0.0536111215176,0.0916071116196174,19.42105263157895,56.82597555721978,MCM10
